"","date","mean_ind","mean_health","mean_info","mean_comm","mean_con","mean_ut","mean_fin","mean_mat","mean_rlest","mean_constpl","mean_nrg","mean_tot","groupa","groupb","groupc"
"839",2019-05-03,129.879866666667,160.928387096774,120.588414864865,179.8625,241.311701666667,73.5381481481482,103.750307692308,104.566875,116.499,89.3036666666667,60.8027272727273,134.309775359343,175.436359493671,115.285353164557,96.1491228070175
"840",2019-05-06,128.696666666667,161.222609677419,119.400224324324,179.650416666667,240.52375,73.597037037037,103.625846153846,103.5578625,116.339,89.3591666666667,60.3654545454545,133.802252772074,174.548427848101,114.564168987342,96.0928070175439
"841",2019-05-07,127.692753623188,160.31314516129,118.321925675676,179.224791666667,239.731508333333,73.2188888888889,103.037615384615,102.9675,115.569333333333,88.8795,59.7304545454545,133.027583162218,173.677898734177,113.794082278481,95.5085964912281
"842",2019-05-08,127.281688405797,158.779996774194,117.811959459459,178.034358333333,237.572446666667,72.7118518518518,102.322153846154,102.239166666667,115.348666666667,88.867,60.3136363636364,132.224481930185,172.43833164557,113.209598101266,95.1522807017544
"843",2019-05-09,126.208405797101,158.553870967742,116.760993243243,176.62175,236.252166666667,72.1777777777778,101.548769230769,101.281666666667,114.526166666667,88.5766666666667,59.8734090909091,131.383194045175,171.230161392405,112.277278481013,94.4664035087719
"844",2019-05-10,126.637898550725,158.326935483871,117.216548648649,177.138033333333,238.008416666667,73.0692592592593,102.206,101.677708333333,115.685,89.1193333333333,59.9506818181818,131.991165092402,172.188875949367,112.795379746835,95.4985964912281
"845",2019-05-13,124.179130434783,155.283346774194,114.433060810811,173.778475,233.00822,73.9837037037037,100.798307692308,100.02625,115.65,88.709,59.4390909090909,129.781643942505,168.47609556962,110.89164556962,95.9133333333333
"846",2019-05-14,124.75882173913,156.196238709677,114.863545945946,173.276875,234.017541666667,73.9988888888889,101.191692307692,100.4475,116.5335,89.2396666666667,59.7554545454545,130.32055523614,168.984809493671,111.370624683544,96.3855263157895
"847",2019-05-15,124.544563768116,155.758370967742,115.525304054054,176.901666666667,234.318083333333,73.6633333333333,100.681153846154,100.21,116.956,89.4758333333333,59.7509090909091,130.492590143737,169.959477848101,111.030948734177,96.4489473684211
"848",2019-05-16,126.105869565217,158.113270967742,116.892072972973,179.221875,237.384083333333,73.9581481481481,101.739076923077,101.022083333333,117.694,90.379,60.5504545454545,132.048154414784,172.116350632911,112.271360759494,96.9770175438596
"849",2019-05-17,125.390347826087,157.306624193548,116.082818918919,178.340220833333,236.752833333333,74.3474074074074,101.442615384615,100.61875,117.461333333333,90.157,60.0923772727273,131.513328336756,171.36369556962,111.775658227848,97.038947368421
